"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"SIGLEC11",-0.440891029011259,4.41481638973973,-10.2777716405638,2.83711835437349e-20,3.24688443568236e-19,35.2518820723122,"down"
"MYO10",-0.465859872725434,7.82511884181891,-10.2768874013127,2.85438098728265e-20,3.26251055701928e-19,35.2458744826891,"down"
"LOC400499",-0.468543152291742,4.58622809885477,-10.2764129213036,2.86368713613064e-20,3.26901457042388e-19,35.2426508969694,"down"
"SERTM1",-0.725469624296019,5.86828651906763,-10.2700748873227,2.9909331233401e-20,3.409965494088e-19,35.1995952747909,"down"
"CCND3",-0.633104298901867,7.21904722284025,-10.2681297604652,3.0311020751412e-20,3.45140980621557e-19,35.1863833148933,"down"
"SLC39A6",0.395784024323917,6.98935358809739,10.2672567277979,3.04930534393476e-20,3.46776976283197e-19,35.1804536419507,"up"
"LRRIQ1",1.87196631836922,5.40392161314721,10.2909808818919,3.08058561018738e-20,3.49894152031459e-19,35.1760583146817,"up"
"GALNT1",0.55589489455788,7.48278367690206,10.2574083479858,3.26234518090228e-20,3.70073560609002e-19,35.1135742417002,"up"
"CSRNP1",-1.02926682727818,6.68341203628888,-10.2659231629992,3.31106168814699e-20,3.75129181986678e-19,35.101321463549,"down"
"CDC14B",0.420758462838661,6.25557902526823,10.2523649774378,3.3771161275706e-20,3.82134003871912e-19,35.0793331716607,"up"
"SLC7A7",-0.718834211840874,6.86465666007798,-10.2455669286744,3.53820386285244e-20,3.99861264050612e-19,35.0331875931279,"down"
"GPM6A",-0.957011988516839,5.731012929998,-10.2458467715012,3.73414343137263e-20,4.2147803699176e-19,34.9816672648702,"down"
"ZNF440",0.840608383113102,6.49901143959205,10.238294494411,3.78335776581085e-20,4.26500468337854e-19,34.9674158313426,"up"
"TIMP4",-0.855775939259726,5.21030639133713,-10.2379893120247,3.80436111607698e-20,4.28334107726675e-19,34.9620481491537,"down"
"TRIM22",0.592026946299052,8.1029632147491,10.2283311637183,3.98173935705542e-20,4.47747581183309e-19,34.9162343831233,"up"
"BTC",0.427395126901904,5.51534167911402,10.2267829898743,4.02419076268187e-20,4.51959114104432e-19,34.9057323705598,"up"
"THBS2",0.981822344674624,7.76716685568539,10.2323725973802,4.12306986828563e-20,4.62489760287474e-19,34.8837796883491,"up"
"IGHG4",1.69952442466892,9.13141032017873,10.2464824977038,4.13579655252101e-20,4.63342461354926e-19,34.884043960048,"up"
"COL5A2",0.947495838147036,7.27141194815389,10.2228879159303,4.35677239530759e-20,4.87494792400692e-19,34.8288575666745,"up"
"CCNB1",0.649703239584213,5.4978289328931,10.2134963158545,4.40754554694104e-20,4.92566369467168e-19,34.8156236154233,"up"
"AOC3",-0.549736755213488,7.32837521491642,-10.2103275572917,4.50421613744708e-20,5.02748371588383e-19,34.7941390609905,"down"
"NPC1",-0.526734125608876,8.37332656895032,-10.1992220944231,4.85998049766379e-20,5.41788947957809e-19,34.7188598475032,"down"
"STK40",-0.433442458502257,6.35322252567696,-10.1981834841811,4.89464983082436e-20,5.44155085453509e-19,34.7118209150507,"down"
"TMEM199",-0.404766087950566,6.69072793861509,-10.1980856506627,4.89792822417983e-20,5.44155085453509e-19,34.7111578838328,"down"
"PIEZO1",-0.498189260315762,7.32200343182832,-10.1980458793896,4.89926158123169e-20,5.44155085453509e-19,34.7108883490349,"down"
"SHKBP1",-0.429985126232332,6.77886318369855,-10.1858790531561,5.32460129024912e-20,5.90568512856745e-19,34.6284483940096,"down"
"CTSE",0.99222428448981,9.26988820688896,10.1954032961387,5.33048151408425e-20,5.90568512856745e-19,34.629578703065,"up"
"BMPR1A",0.454095057121092,8.24822677700295,10.1855462593628,5.33673791620352e-20,5.90568512856745e-19,34.6261939026617,"up"
"ARHGEF26",-0.873447178771585,6.49399407713636,-10.1893991177627,5.3495028652429e-20,5.91257401034976e-19,34.624793425723,"down"
"TBX3",-0.818977814927606,7.26318245582023,-10.1756610169964,5.77200801161047e-20,6.37176122502689e-19,34.5489188406609,"down"
"NFKBIA",-0.6917215222722,9.25336401350176,-10.1727238835445,5.82593258703098e-20,6.42344591699355e-19,34.5393478816814,"down"
"OSCAR",-0.460171363705473,5.085456860779,-10.1714547687195,5.87671478037868e-20,6.47154425449497e-19,34.530754112485,"down"
"GJA4",-0.557929649953974,6.38861360507935,-10.1679929720936,6.01748603503735e-20,6.61850258427892e-19,34.5073144622227,"down"
"NEDD9",-0.655515545031701,8.52985572791291,-10.1671607232622,6.05182626482424e-20,6.64818484328991e-19,34.5016797385389,"down"
"VSNL1",0.695860883990891,5.41552405146548,10.1656650172583,6.11403312387996e-20,6.70837056711149e-19,34.4915534729993,"up"
"TSPAN6",0.817911498958625,7.58251717283829,10.1651025033227,6.20395089316041e-20,6.79877818485615e-19,34.4774595142963,"up"
"ULBP1",-0.589217181467255,4.93978136845342,-10.1601279496113,6.34991213552471e-20,6.95030939676499e-19,34.4540705502711,"down"
"ZNF625-ZNF20",0.524714871845471,7.58560140990136,10.1598552903885,6.36175861860425e-20,6.9548560666023e-19,34.4522249700905,"up"
"EFHC2",1.19529034196464,4.69159916752781,10.1687325740112,6.67313492793265e-20,7.28645083133322e-19,34.4085665064817,"up"
"BCHE",0.916024679128382,5.24550854051935,10.1586811122117,6.69049194873897e-20,7.29659079717117e-19,34.4037670268393,"up"
"BBS5",0.655051355917388,6.10406295164678,10.1506689308233,6.77400725375621e-20,7.37877103388071e-19,34.390053739095,"up"
"MYB",1.00229574220127,5.91437806073013,10.1595238782149,6.82683593250333e-20,7.42736746880417e-19,34.3846669691362,"up"
"ZNF385D",1.11790509791343,5.6179373696392,10.1579232977776,7.06541199789797e-20,7.67769109050427e-19,34.3514463822979,"up"
"SPATA17",1.47551759553457,5.40913799554984,10.1615080541054,7.27640142768189e-20,7.89747242589099e-19,34.3241310738525,"up"
"MAP3K21",-0.535791594758709,5.07690409429287,-10.1360038507236,7.48791362499639e-20,8.11424813899645e-19,34.2908422920905,"down"
"DSC3",1.86905310731214,5.15380003129335,10.1603247104984,7.49407941163813e-20,8.11424813899645e-19,34.2956686585877,"up"
"MIDEAS",-0.444534295689495,6.37134208367216,-10.1343224061339,7.57441060420243e-20,8.19141701825289e-19,34.2794701066406,"down"
"RBMS2",-0.544319926680502,7.5251606064839,-10.1320291564939,7.69398550898639e-20,8.31079127679163e-19,34.2639610834464,"down"
"KCNK17",-0.659791146932938,5.59604251963259,-10.1290227151533,7.85359861230804e-20,8.47307697540299e-19,34.2436305800934,"down"
"STARD13",-0.587968707424039,6.58922362259612,-10.1207544276106,8.30976508774026e-20,8.95453947059115e-19,34.1877281611018,"down"
"CEP128",0.697824231212272,5.93395670074224,10.1126256044137,8.78393256741434e-20,9.4542302788087e-19,34.1327834935633,"up"
"ABCD1",-0.469350119929213,5.42347735922048,-10.1099586750769,8.94529220878938e-20,9.61645503682102e-19,34.1147602867707,"down"
"STK33",1.35296851672192,6.46844536692153,10.1265203440266,9.11396394513036e-20,9.78614584654674e-19,34.1007398862905,"up"
"KANK3",-0.483839744513497,5.90575282943757,-10.1054488574703,9.2248943944135e-20,9.89350773664204e-19,34.0842863864176,"down"
"ZNF366",-0.574284280287742,5.51124009668406,-10.0992927812733,9.62065467130945e-20,1.03057273558423e-18,34.0426956698582,"down"
"FANK1",1.46885672088624,6.14236593836378,10.1063868436726,1.05776851979644e-19,1.13040834219643e-18,33.9536848309668,"up"
"WDPCP",0.482132740852627,6.13180670419305,10.0852176172672,1.0590154472297e-19,1.13040834219643e-18,33.9476351779416,"up"
"CCP110",0.809598233695771,6.63296877193525,10.0759925880519,1.13964078195908e-19,1.21503447048255e-18,33.8753490092288,"up"
"BAIAP2",-0.472636669850897,6.35373016785269,-10.0719516087747,1.15927305917326e-19,1.2345097441679e-18,33.8580803527557,"down"
"EFNB2",-0.75571015494851,6.9035232276702,-10.0713572079403,1.16397995105099e-19,1.23806385146495e-18,33.8540686617268,"down"
"DAPK3",-0.525047479644378,6.09587555927639,-10.0686901554704,1.18533482648879e-19,1.25929637676677e-18,33.836069350096,"down"
"PFKFB3",-0.607132904206781,7.60280306898691,-10.064396953976,1.22053215653751e-19,1.29516798441967e-18,33.8070989215967,"down"
"DLL4",-0.852990612477315,5.89309854568194,-10.067394143759,1.2240726009301e-19,1.29740215533518e-18,33.8050311194494,"down"
"OSBPL6",0.847233366709395,5.81397900148541,10.064927287448,1.24252714163885e-19,1.31542012734858e-18,33.7901531874274,"up"
"ALKAL2",-0.901373088429994,6.62840527082193,-10.0633404013508,1.27893654257096e-19,1.35238190425544e-18,33.7621797555593,"down"
"NRGN",-0.484019911958899,6.07320534948141,-10.0544186638436,1.30640823602682e-19,1.37981739041104e-18,33.7397817859065,"down"
"CDKL5",-0.514425555270138,6.16673143105592,-10.0466848664442,1.37708178915386e-19,1.45276504734423e-18,33.6876223731627,"down"
"ADNP",0.442926269906,8.21094232678002,10.0455990749967,1.38730402537403e-19,1.46184332090986e-18,33.6803005094732,"up"
"CFAP43",2.20553717228643,5.91352944362344,10.0652567537154,1.4360422294365e-19,1.51143862588305e-18,33.6519024724971,"up"
"MYO1F",-0.61417567620655,6.99814955320658,-10.0375664393687,1.46531069336787e-19,1.54045046264406e-18,33.626142052017,"down"
"CCNJL",-0.451418865194379,6.24605714705999,-10.030051754811,1.54223394131035e-19,1.61943519899964e-18,33.5754891305361,"down"
"FAM169A",0.502135703498401,4.27504289372899,10.0174335189015,1.68054262905043e-19,1.76262017508641e-18,33.4904647162517,"up"
"SPAG6",2.11403040137271,6.63142333297927,10.0261800736252,1.87023777233588e-19,1.95930703356763e-18,33.3903463230427,"up"
"PLAG1",-0.508399638923264,4.44187603609258,-10.0000346413602,1.89171241198822e-19,1.97951063851684e-18,33.3732874183604,"down"
"GPR146",-0.870361533370949,6.08167999818145,-9.99945489693162,1.95622217643921e-19,2.04464794187132e-18,33.3411189926317,"down"
"MFAP2",0.6320767879779,7.08716280312269,9.99298389970071,1.98462484693298e-19,2.07193917333962e-18,33.3258222752181,"up"
"DHODH",-0.412413044788526,5.43130643514753,-9.99045289734216,2.01907375455626e-19,2.10547241233485e-18,33.3087865397299,"down"
"DOCK6",-0.622258771642173,6.23557327106031,-9.98448794126339,2.10263335031607e-19,2.19008158066907e-18,33.2686433444854,"down"
"CDH5",-0.95411445640406,8.38768875271492,-9.99223073524584,2.11236629125489e-19,2.19602076682829e-18,33.2660619123243,"down"
"BPIFB1",3.39991968847519,8.5005032052006,10.0080976955365,2.11319330509967e-19,2.19602076682829e-18,33.2694275516544,"up"
"STEAP2",0.768027976395165,7.51982215123293,9.97324316913276,2.27582826649655e-19,2.36231496640589e-18,33.1903833632826,"up"
"PXDC1",-0.603177461686995,7.23188669528083,-9.97098612765173,2.30470029877081e-19,2.38954075701684e-18,33.1778088984386,"down"
"SLC39A8",-1.16128681422744,9.62464496272694,-9.97861028668616,2.41852863303836e-19,2.50468698411224e-18,33.1335733892422,"down"
"ADAM12",0.776278893637916,5.11683790403238,9.96145964022922,2.46966295927877e-19,2.55471656920358e-18,33.1095306633064,"up"
"LMCD1",-0.648582498885951,8.00719885256295,-9.95491639915191,2.57052225365451e-19,2.65601047946176e-18,33.0697541308559,"down"
"FAM216B",2.16620385559422,6.36063323892547,9.9759465025131,2.62527912003854e-19,2.70949184066992e-18,33.0546089867201,"up"
"TMPRSS4",1.38979789800309,5.40063591857123,9.97010575921474,2.65020407630896e-19,2.73209749759513e-18,33.0442041086818,"up"
"SNORD34",-0.797858457888053,6.01265840174686,-9.95093229404281,2.6677618866014e-19,2.74706551443773e-18,33.0333520963946,"down"
"PPP1R14A",-0.63276939685797,6.76662714608021,-9.94667658708095,2.71843899108831e-19,2.79606449583952e-18,33.0143721488403,"down"
"DHCR7",-0.771559563912897,7.39496346524229,-9.94613264709498,2.73997765059252e-19,2.81501567488716e-18,33.0067073006836,"down"
"PPP4R4",-0.741446684335936,4.73339581053796,-9.93539647184225,2.93475899708849e-19,3.00949197261677e-18,32.9385814013195,"down"
"MTRR",-0.431672295493515,7.9849350972391,-9.93533782186902,2.93592735300077e-19,3.00949197261677e-18,32.938187412418,"down"
"SIX4",0.893367242373948,6.01777703597089,9.94089570276708,2.93994777674164e-19,3.01020020945879e-18,32.9382038704936,"up"
"MSRB1",-0.444548953014133,6.94758089927027,-9.93480993320507,2.94646418344475e-19,3.01345957947104e-18,32.9346412875351,"down"
"MAP1A",0.79079695324297,5.77093583241276,9.93021244212589,3.06779184825316e-19,3.13400068927196e-18,32.8950206719874,"up"
"ARL6IP5",0.44800837191147,9.09314100773842,9.92470556274525,3.15556215297137e-19,3.22002679740566e-18,32.8667772579261,"up"
"FDPSP2",-0.392681899937498,5.44186063447777,-9.92376428922323,3.17577677871668e-19,3.23700088572463e-18,32.860456609466,"down"
"IL33",0.809438215667114,6.44573809851177,9.92368017307562,3.22092777174439e-19,3.27728226638855e-18,32.8469595235799,"up"
"PNPLA3",-0.474157489611478,4.62050543515375,-9.92160917838175,3.22254610642564e-19,3.27728226638855e-18,32.8459858389161,"down"
"ENPP3",0.572060535202445,4.86512139917019,9.92072070741098,3.2420262667202e-19,3.29338870532779e-18,32.8400204064511,"up"
"ADRB2",-0.436522826351246,6.4116755953618,-9.91893331623623,3.28157136269288e-19,3.32981893267187e-18,32.8280199502728,"down"
"CCDC186",0.670888940645001,7.54848124096906,9.91019799385638,3.4818489045637e-19,3.52420187960944e-18,32.7693823505213,"up"
"CDHR3",2.13285899576927,6.92324321241075,9.93397522050692,3.48376055863308e-19,3.52420187960944e-18,32.7745274050195,"up"
"VCAM1",1.37691227182829,7.12773294307465,9.92953889934252,3.48483185529348e-19,3.52420187960944e-18,32.7731784518815,"up"
"CFAP44",1.09476456338633,6.36506212596208,9.9198954099791,3.55266121678499e-19,3.58878324703387e-18,32.7524791717067,"up"
"PLA1A",-1.01672338865579,6.40343976015473,-9.91598239502082,3.59542407470804e-19,3.62792735038341e-18,32.7401244225382,"down"
"ZBBX",2.33303950281115,5.54827710454107,9.92393734429843,3.72743280221311e-19,3.75693645092628e-18,32.7076022172344,"up"
"MFNG",-0.637146034614994,6.44088206467486,-9.89902034310797,3.75595386140449e-19,3.78146757917127e-18,32.6943766454927,"down"
"GP1BA",-0.446085464199984,4.08443486154164,-9.89317270456617,3.90780112293194e-19,3.9299699613379e-18,32.6551489629314,"down"
"ARHGAP31",-0.614696542247381,7.87714439371839,-9.89214520969237,3.93510635117837e-19,3.95303294677819e-18,32.6482570698905,"down"
"IFNGR1",-0.486377921445523,9.30912391843463,-9.88961856952822,4.0030607399457e-19,4.01683375691998e-18,32.6313107775702,"down"
"FHL2",0.549287255653709,6.26634552759094,9.88175439171144,4.22213132954517e-19,4.23196112532349e-18,32.5785751739243,"up"
"STX17",0.429171537345583,7.84061320828965,9.87307268331371,4.47785024721461e-19,4.48330499280923e-18,32.5203746363277,"up"
"IL5RA",1.26865271447398,5.13711420582096,9.88868349447034,4.51797036299295e-19,4.51847013847558e-18,32.5156078123735,"up"
"IFT80",0.705044943904854,7.62720126597728,9.8651580397047,4.72437529071175e-19,4.71967701694198e-18,32.4673321827185,"up"
"CAPS2",0.958495221596861,5.34516593202952,9.87373119465218,4.72989585054677e-19,4.71997664291318e-18,32.4682786152664,"up"
"DGAT1",-0.443634040199794,6.87815904056837,-9.86477063150483,4.73678299960252e-19,4.72163782793896e-18,32.4647362339967,"down"
"C15orf39",-0.436117406296758,5.75920209457545,-9.86459820350881,4.74231585507211e-19,4.7219468772805e-18,32.4635808384264,"down"
"BPI",-0.534770799733346,3.95188944989942,-9.85035879601312,5.22213305474599e-19,5.19398294256969e-18,32.368191068263,"down"
"FAM114A1",0.38964874813676,7.85395250423357,9.84747658269906,5.32497824977e-19,5.29045366551325e-18,32.3488891072246,"up"
"OXR1",0.595806539607478,6.79501684769074,9.84512197309499,5.41049072562652e-19,5.3695111581108e-18,32.3331219654078,"up"
"SAXO2",1.85210178711668,6.77561131115772,9.8666645892362,5.45124087848743e-19,5.4040206998251e-18,32.3311488620253,"up"
"CD177",-0.743099743775174,4.56602642787854,-9.84370048436432,5.46277491538439e-19,5.40952333077659e-18,32.3236039212511,"down"
"RIN2",-0.381115834703449,8.2296047946449,-9.8428828957632,5.49307425845341e-19,5.43357597053362e-18,32.3181297111576,"down"
"JDP2",-0.44844319835572,8.27045424649782,-9.84163662410115,5.53958230990343e-19,5.46761612050621e-18,32.3097855426154,"down"
"MIR3667HG",-0.560242716811343,5.10836288488638,-9.83608929230749,5.75139470956312e-19,5.67048632160962e-18,32.2726490541193,"down"
"BRMS1",-0.39550540851096,5.91720606528492,-9.83306863510864,5.87010006450033e-19,5.78121728574591e-18,32.252430486328,"down"
"PRKCE",-0.480823265411921,7.56410256946513,-9.82765939505372,6.08879418023058e-19,5.99007488394611e-18,32.2162296637357,"down"
"PPM1F",-0.436403482806772,6.30335949369133,-9.82451006115638,6.21983463876528e-19,6.11233967055184e-18,32.1951563410645,"down"
"GRK5",-0.629807152527705,7.00072183843836,-9.82385196659469,6.24756964046194e-19,6.1329291117716e-18,32.1907531007984,"down"
"TET3",-0.380814221572388,5.90521336884325,-9.82118954582048,6.36103713080962e-19,6.23754194139368e-18,32.1729402104859,"down"
"HSD11B1",-0.555755612385594,5.34337543843758,-9.81249835905439,6.74590233261629e-19,6.60776847120086e-18,32.1148040356355,"down"
"SLC66A1L",-0.704948405990543,5.34323637958488,-9.80919279867251,6.89828534904957e-19,6.74971838103433e-18,32.0926976952611,"down"
"AFAP1L1",-0.543663305361251,5.94135541476638,-9.80591042330493,7.05298733768572e-19,6.8936279481099e-18,32.0707490658891,"down"
"AMIGO3",-0.449483695212792,4.72767640811448,-9.80458442422238,7.11645750127233e-19,6.94815251285131e-18,32.0618831101958,"down"
"PREPL",0.462149023406496,8.05925554096075,9.80399736011158,7.14473902376296e-19,6.96824007700549e-18,32.057957993553,"up"
"LPCAT3",-0.471189350183217,9.30379802426053,-9.79597650659466,7.54252675332731e-19,7.34827417853795e-18,32.0043389932063,"down"
"ARB2A",0.493181041783124,7.81356326102722,9.78849015532655,7.93365469697125e-19,7.7210088391084e-18,31.9543074434939,"up"
"EXOC3L1",-0.468814421214645,5.45292187201997,-9.78480916530959,8.13330389746445e-19,7.90679575666409e-18,31.9297123415419,"down"
"VPS13A",0.653557766418738,7.28729559754633,9.78037958640761,8.38019096141347e-19,8.13805655017607e-18,31.9001198782989,"up"
"CD163L1",0.690621967087653,6.08641683752873,9.77905229425502,8.45561023747019e-19,8.20248628293648e-18,31.8912536524181,"up"
"IGKV3D-15",1.53810976162913,8.93968944095259,9.79715970472307,8.60745474778637e-19,8.34083583866415e-18,31.8786843736628,"up"
"ITPK1",-0.436594385207054,6.86531674314035,-9.77504401406986,8.6874910487678e-19,8.40937971861988e-18,31.8644812542835,"down"
"DNAH12",1.91582656998504,5.48330047376915,9.79181294831231,9.01090849612188e-19,8.71311483566181e-18,31.833709076012,"up"
"NDUFC2-KCTD14",-0.459792010687556,7.32293293510801,-9.7673065073547,9.15314788784162e-19,8.84119765533933e-18,31.8128116301828,"down"
"CBR4",0.488213248546197,6.6612168469034,9.76392744397667,9.36421664851095e-19,9.03541971389408e-18,31.7902515527033,"up"
"PDE3A",0.778961035198802,6.89524458761686,9.7581475268989,9.82559921906558e-19,9.47049494025287e-18,31.74298801369,"up"
"SSH2",-0.594982414886826,7.41052716356096,-9.75321793517472,1.00656872643044e-18,9.69157386119025e-18,31.7187691012052,"down"
"DNAI3",1.36013382498045,5.20838845705102,9.77092028419475,1.01287978935093e-18,9.74196401651253e-18,31.7171306861474,"up"
"SLC26A9",-1.00572275524569,6.01682723433716,-9.76097345550207,1.0225442755139e-18,9.8244663070363e-18,31.7056525488466,"down"
"SLC22A15",-0.578843593198175,6.48816242422974,-9.7464974787518,1.05323168403732e-18,1.01085643900015e-17,31.6739269103263,"down"
"PCK2",-0.441770611558958,6.06269655324725,-9.74523826531559,1.06221131744176e-18,1.01839369257592e-17,31.6655260777547,"down"
"ST20",-0.692203314836335,6.74988613744653,-9.74350961351784,1.07466273458409e-18,1.02924001942529e-17,31.6539940385604,"down"
