"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"DLGAP5",0.452331604582934,4.1049150567846,6.55377681923706,4.40210075920471e-10,1.50698193729533e-09,12.1111599812251
"SKIL",0.308219480976264,8.51141108224923,6.55345794614616,4.40989045687683e-10,1.5090771998722e-09,12.1094293077242
"RRP36",-0.290417653459988,5.7944606750792,-6.55135401012674,4.46162791210398e-10,1.52620423584306e-09,12.0980116427967
"ZKSCAN8",0.27386955493682,6.91182065285346,6.54912141139083,4.51718188868284e-10,1.54462335308553e-09,12.0858983723414
"TTN",-0.927880703059112,6.2252902820494,-6.55303192090709,4.57701187217725e-10,1.56449014504176e-09,12.0755589420453
"FAM90A7",-0.497948937407367,4.87811307412316,-6.54601990032857,4.59666007747438e-10,1.57061238701609e-09,12.0688440131191
"MBD6",-0.288100966247058,6.84129308802912,-6.54364786650142,4.65627405004668e-10,1.59038056994605e-09,12.0562123380048
"DLEC1",0.911446454575316,6.06308500567554,6.54966643169566,4.65851207777636e-10,1.59054409724985e-09,12.0582113229617
"TMEM9B",-0.293815203135591,7.1554176127466,-6.54323675440468,4.66688948229299e-10,1.59280286181242e-09,12.0539833078644
"CEACAM7",-0.206337047200297,3.87925123559272,-6.5420082010463,4.69875425664338e-10,1.60307310318162e-09,12.047322696835
"SPICE1",0.334592784433267,5.94024149021692,6.54166919926653,4.70758447308714e-10,1.60547986500116e-09,12.045484940405
"APOBEC4",0.717618465027523,3.69860540726776,6.54534601439801,4.71458210101243e-10,1.6072600593987e-09,12.045627756331
"BCO2",0.479201161415286,4.94360368478172,6.54046000872387,4.73921417270974e-10,1.61504844837802e-09,12.0389303274665
"GADD45B",-0.52773653901897,7.44076679759097,-6.53977142213043,4.77052911142964e-10,1.62467123839117e-09,12.0326868129703
"C14orf132",-0.317232446738339,6.42612280570765,-6.53925109702345,4.77104539091755e-10,1.62467123839117e-09,12.032378019568
"ERVFRD-1",-0.375811200352794,4.53561982603768,-6.53605275144246,4.85627636451604e-10,1.65307208627973e-09,12.0150467970834
"VPS37C",-0.264234340604142,5.87414399633715,-6.53582425968325,4.86242227885859e-10,1.65454120523751e-09,12.0138088566615
"PLK3",-0.449228500921556,6.56897819470621,-6.53502385662661,4.8840116825056e-10,1.66126221299974e-09,12.0094725944877
"DHX40",0.286902431584275,6.83888248904643,6.53488323927165,4.88781429669154e-10,1.66193038948433e-09,12.0087108221106
"MECOM",0.336049441287509,6.94875113533795,6.53255776832838,4.95112401370613e-10,1.68282376721493e-09,11.9961145080323
"DUSP7",-0.360048130187996,7.98177941286971,-6.53213435264125,4.96273771332161e-10,1.68613722909209e-09,11.9938213203795
"FAM184A",0.538643364485368,6.5209276068769,6.53264756316874,4.96970869975306e-10,1.68787138822192e-09,11.9927585033148
"POM121L4P",-0.288059493323818,4.16770950394862,-6.52970167260831,5.02998344846376e-10,1.70770110242437e-09,11.9806479967037
"XBP1",0.344890435409877,9.8665369504289,6.52963193273111,5.03192439167091e-10,1.70771878472585e-09,11.9802703923726
"FANCF",0.352219736057691,5.64200592930759,6.52909947779442,5.04676752896173e-10,1.71175407934256e-09,11.9773875193906
"MEOX1",0.432731875863968,5.48682866752929,6.52906961273953,5.04760134446108e-10,1.71175407934256e-09,11.9772258254676
"SEC11C",0.41035691851906,7.55016991052325,6.52860899791885,5.06047861363873e-10,1.71547758327363e-09,11.9747320486403
"SERPINE2",0.680819043321128,5.77430043584516,6.53085254064197,5.09502079516805e-10,1.72653984292033e-09,11.9694833619442
"RNF128",-0.521384755194419,6.04182280574063,-6.5268010763677,5.1238500351668e-10,1.73565860501847e-09,11.962731087607
"C1QTNF1",-0.416021827614608,6.0210702740325,-6.52556339099503,5.14644008696988e-10,1.74265785866272e-09,11.9582459842061
"AJUBA",-0.355263323291302,6.04097918050795,-6.5242477149751,5.18401714900225e-10,1.75472478637699e-09,11.9511257077966
"HKDC1",-0.399714318750437,4.59753812834797,-6.51989915456159,5.31014542154191e-10,1.79674493847906e-09,11.9275985426513
"SMARCA5",0.347929344913959,9.06640231047923,6.51942344072589,5.32412500704268e-10,1.80080112939292e-09,11.9250253970275
"PKM",0.278773218024234,8.58612094794838,6.51629652968833,5.41691866221838e-10,1.83150193063263e-09,11.9081149432944
"FLJ36000",-0.286754432806092,3.8364696995755,-6.51419095450614,5.48029701817828e-10,1.85223795668597e-09,11.8967309166573
"HSD17B2",-0.346837415156437,4.77876180784335,-6.51325709240805,5.50863928104098e-10,1.8611213654668e-09,11.8916826614666
"TEKT2",0.816947766584747,5.76424652107124,6.51759957611004,5.53105437478523e-10,1.8679963616897e-09,11.8897737684857
"EIF3E",0.34475936723025,8.17911374265979,6.51217363500145,5.54170224913956e-10,1.87089357858367e-09,11.8858263229272
"GCNT1",0.292742505088877,6.41422688170219,6.50672738312908,5.71087808458161e-10,1.92728812104152e-09,11.8563977755616
"SEC23A",0.255572373723179,8.26744401529433,6.50644417884341,5.71981269099492e-10,1.92958307982407e-09,11.8548679385722
"KCNAB2",-0.363427424475394,7.26051121597958,-6.50618080675242,5.72813395357597e-10,1.93166949176726e-09,11.8534452721422
"NDNF",0.503720798805643,10.086809776735,6.50585626338081,5.74439703650208e-10,1.93643152897149e-09,11.8507478403697
"CFB",0.76897762786104,7.91005424467866,6.50880838762984,5.79151423547969e-10,1.95158703700976e-09,11.8445592270612
"OR7E91P",-0.29293622643418,4.81946364523148,-6.50269041738974,5.83954318789017e-10,1.96703837413245e-09,11.8345946912894
"ADGRE1",-0.770529416677961,5.24630431650751,-6.50679738951274,5.85600987086791e-10,1.97185047458163e-09,11.8337206230103
"KIF4A",0.355697262461903,4.1213782677995,6.50083089539362,5.89976366828787e-10,1.98584375744567e-09,11.8245546714027
"CYP2J2",0.601317339626799,5.08187371758015,6.50235094671941,5.92077255692251e-10,1.99217360205197e-09,11.8219587899147
"SLC25A2",-0.277692187770429,4.84689680664675,-6.5000346401465,5.92573657641669e-10,1.99310209774491e-09,11.8202560703149
"LOC440313",-0.302446364953796,4.41575623673899,-6.49900495452289,5.95949038006325e-10,2.00370965140022e-09,11.8146978045378
"EEA1",0.375262511006934,7.195977254083,6.49885117811679,5.96454746621441e-10,2.00466444765965e-09,11.8138677658757
"CNIH4",-0.275773168847046,7.3513391706293,-6.49872451274127,5.96871614725427e-10,2.00532005527038e-09,11.8131840740975
"ZNF713",0.343208924611363,5.28094303329737,6.49858140396848,5.97342944158618e-10,2.00615808251786e-09,11.812411637643
"VPS8",0.318362643629785,7.30765347726637,6.49762585530926,6.00499436598369e-10,2.0160101768607e-09,11.807254305209
"CFAP36",0.348209161161715,6.25407636918792,6.4975580113519,6.00724169762181e-10,2.01601604262059e-09,11.806888153589
"ECT2",0.427775416634371,5.82227745553319,6.49551766837016,6.07521563933084e-10,2.03807141355065e-09,11.7958776663268
"JPT2",0.410135066638958,6.96207053248874,6.49525200198334,6.08412173543438e-10,2.04030209977976e-09,11.7944441944636
"PRAMEF4",-0.414044746778512,3.65499489804609,-6.49448912948022,6.10976735761437e-10,2.0481426281124e-09,11.7903281328955
"HSD17B4",-0.359974038758917,8.99171347345394,-6.49293285160057,6.16241488850814e-10,2.06502568595264e-09,11.7819322585008
"MUC20",0.59411422029603,6.11638642390459,6.49389598485009,6.19783304946174e-10,2.07612480919539e-09,11.7771422398027
"CLCN5",-0.322144714348608,5.61754690377093,-6.4913080625502,6.21785577449605e-10,2.08206052063773e-09,11.7731681925663
"IGFBP2",0.447797234931357,7.62192492521313,6.49061107673604,6.24178821260524e-10,2.08930052684798e-09,11.769409114179
"WSB2",-0.244348592512024,8.18015067547601,-6.49048392430412,6.24616400524362e-10,2.08999144231708e-09,11.7687233671534
"LRRC4C",0.305855351775188,4.55945060993181,6.48890574519364,6.30072662573117e-10,2.10746834714153e-09,11.7602128113752
"ZNF83",0.404759749200098,6.78943592306317,6.48800344419626,6.3321321744232e-10,2.11718960757989e-09,11.7553476380093
"FTL",-0.314721429130156,10.4221785916564,-6.4872186926886,6.35957132497805e-10,2.12557797963499e-09,11.7511166500041
"CENPC",0.344605026748488,6.94182624845323,6.48497165872506,6.43878767597396e-10,2.15125940053513e-09,11.7390036334619
"H2AC11",-0.313916566863812,4.7589278174772,-6.4824533070113,6.52872162612292e-10,2.18050137501948e-09,11.7254313241296
"MRGPRX4",-0.312189440346221,3.47933922458577,-6.48076984627303,6.58952760653491e-10,2.1999970122113e-09,11.7163604853957
"EIF3B",-0.258600880042003,7.80049278693122,-6.48045792606205,6.60085499870486e-10,2.20296530244705e-09,11.7146799648444
"OR2T34",-0.303530039375761,4.08941111648501,-6.47980686308416,6.62456005521665e-10,2.2100607918529e-09,11.7111724299193
"DENND1B",0.328748270199366,6.1763695707312,6.47966815839038,6.62962106055019e-10,2.21093338282679e-09,11.7104252026987
"FAM3C",0.376475969973792,7.74611637006801,6.47943982424443,6.63796070848056e-10,2.21289833205652e-09,11.7091951484494
"CEP41",0.342418632559369,5.40703079422889,6.47861831447262,6.66805078082196e-10,2.22211010355368e-09,11.704769846597
"RAD51AP1",0.393399374266465,4.57765934872571,6.47776459657754,6.699462577196e-10,2.2317553854248e-09,11.700171438999
"JPH1",-0.37679835159938,6.31602037377202,-6.47711513688475,6.7234562121171e-10,2.23892330069063e-09,11.6966735018916
"COX17",-0.290848191053541,6.37517797909966,-6.47674230241309,6.73726833564304e-10,2.24230463091683e-09,11.6946655504197
"ADGRE3",-0.474200416670352,4.7738720123568,-6.4766418174887,6.74099569388456e-10,2.24230463091683e-09,11.6941243880634
"EYA1",0.757043687716695,5.1588030268679,6.48108379369978,6.74105075415545e-10,2.24230463091683e-09,11.6959352892311
"SCAF11",0.294772697807365,7.22773007236588,6.47572095182643,6.77524852212493e-10,2.25285111763632e-09,11.6891653171024
"CSTA",-0.472106714971552,5.11657966211114,-6.47428742065151,6.8289112498721e-10,2.26985980184168e-09,11.6814463530586
"DSG2",0.571229453933796,6.75822211772544,6.4746163957571,6.87246763140677e-10,2.28349797337555e-09,11.6758339078283
"ZNF107",0.299850700921017,5.57352619723261,6.47185809365529,6.92080565916279e-10,2.29871432639569e-09,11.668368025155
"SLX9",-0.347778668538679,5.96989089151253,-6.47151459194239,6.93389700034326e-10,2.30221677488445e-09,11.6665190389997
"HCFC1",-0.302651622801558,6.91244757888245,-6.47122680103619,6.94488385337143e-10,2.30501816880804e-09,11.664969980515
"LCN1",-0.278195463557269,4.82575930535013,-6.47054555908581,6.9709595107452e-10,2.31118158899004e-09,11.6613033205815
"SESN1",0.380366146434162,7.88042559340847,6.47052382191488,6.97179311855213e-10,2.31118158899004e-09,11.661186328445
"MRFAP1L2",-0.281725096235989,5.3428451922595,-6.47051317992716,6.97220126827885e-10,2.31118158899004e-09,11.6611290520486
"LCN2",0.92311348849236,7.37112853789507,6.47655426962425,6.97367921111031e-10,2.31118158899004e-09,11.6634124017016
"MLLT3",0.320144820560695,6.39201051838856,6.47026502071583,6.98172552174334e-10,2.31300038263399e-09,11.6597934484197
"LAD1",-0.388099674347212,6.30551604884601,-6.46995219204949,6.99374998019797e-10,2.31613529563992e-09,11.6581098392431
"SNX24",-0.292389351053965,6.01591257032378,-6.46951735564931,7.01049795935117e-10,2.32083163861201e-09,11.6557696873916
"WWC1",-0.327654395999708,6.62704842452645,-6.46902487273183,7.02951382108106e-10,2.32627505330871e-09,11.6531194258419
"EEF1E1",-0.352106736775457,5.36995994189113,-6.46713557062412,7.1029352740786e-10,2.34971232392772e-09,11.6429535197404
"PDE7A",0.340681613976994,6.33290180731748,6.46448908239661,7.20705069825093e-10,2.38328256630895e-09,11.628716670058
"MICAL1",-0.297475296130409,6.39558786032446,-6.46235493149528,7.29210115680196e-10,2.41052601676952e-09,11.6172387605035
"STXBP2",-0.298117026850064,7.6250284716203,-6.46090353744456,7.35050488274285e-10,2.4289442487163e-09,11.6094342931345
"PYCR1",-0.314119879647373,5.47860499799758,-6.45899300386862,7.42808540290312e-10,2.45368359984096e-09,11.5991627002822
"SNORD59A",-0.355019084877506,3.36286628585121,-6.45833279688024,7.45508083642809e-10,2.46170145515509e-09,11.5956137001713
"RASGRF1",-0.391994444114458,5.54725201034841,-6.45786931253403,7.4740899731456e-10,2.46707730730958e-09,11.5931223432791
"SLX4IP",0.298222072623919,6.21417377551191,6.45611230924999,7.54658431774528e-10,2.49009740207062e-09,11.5836790388197
"HSP90AA2P",0.362825114282527,6.17488450663967,6.45082308545115,7.76901445531905e-10,2.5618029924616e-09,11.5552615096576
"MIR205",0.521609760579798,5.08934857226913,6.45130233627612,7.76956509825209e-10,2.5618029924616e-09,11.5553946785539
"CFAP20DC",0.399809183947202,4.35028673724455,6.44905241613298,7.84490655973028e-10,2.58570179389433e-09,11.5457516449453
"LGSN",0.632742952310613,3.81542817186081,6.44993534432934,7.92777953065045e-10,2.61206467699019e-09,11.536622995967
"GASK1B",0.436809370962307,7.10447598982983,6.44623183316601,7.96730539669321e-10,2.62413144231342e-09,11.5306065067681
"TTK",0.311419347326095,3.52187876999207,6.44615009281234,7.97088033919638e-10,2.62435284583665e-09,11.5301676669381
"IGKV2-24",1.09030430198379,8.01825496960298,6.45235840354374,7.98744525221989e-10,2.6288493820648e-09,11.5308468150361
"TPX2",0.424796641253965,4.60776414732205,6.44470363272633,8.03440307535178e-10,2.64334200161046e-09,11.5224026603597
"MIR2682",-0.31161835107096,3.77311529133575,-6.44228915752523,8.14154684496104e-10,2.67761822572909e-09,11.5094436508839
"REEP4",-0.275505075160105,6.3562855686965,-6.44146870848156,8.17827331143185e-10,2.68792301464835e-09,11.5050408573794
"THBS1",-0.859816708489648,10.1116255429501,-6.44693337663275,8.17882558710055e-10,2.68792301464835e-09,11.5072303555598
"ZNF180",0.29267028623099,6.09822511006251,6.44134135087113,8.1839889038234e-10,2.68864257556204e-09,11.5043574488418
"CLDN15",-0.291468771958043,5.66385476114552,-6.44110352972562,8.19467241882527e-10,2.69117447652013e-09,11.5030813103937
"SGCA",-0.365290678386482,6.18635976289344,-6.44068420310687,8.21354299496761e-10,2.69639223738207e-09,11.5008312972578
"DDIT3",-0.352121686607913,6.23410655857927,-6.44017119633261,8.23668744195368e-10,2.70300875363714e-09,11.4980787495459
"SNORA10",-0.378022146135139,5.95757066525019,-6.43841054917409,8.31660785350796e-10,2.72824570404809e-09,11.4886330704178
"MARCHF10",0.581094065907332,4.93020718398228,6.43667790212566,8.47686167254196e-10,2.77980799352382e-09,11.4706848712365
"WWC2",-0.499154744487961,7.80497530960806,-6.43350250931922,8.55202404174165e-10,2.80250674305972e-09,11.4614043536373
"CR1",-0.673977386623213,6.04821504285191,-6.43667845977743,8.55227973023092e-10,2.80250674305972e-09,11.4626875643164
"OR2T3",-0.305526096417847,4.09413991264279,-6.42930622463862,8.7421886731157e-10,2.8626797559533e-09,11.4398167414558
"CNPY4",0.262799683778427,5.42603775143344,6.42930516182151,8.74223958211156e-10,2.8626797559533e-09,11.4398110454341
"GATA3",-0.389935298242555,5.43796152121167,-6.42869379816554,8.77157224965782e-10,2.87124492067909e-09,11.4365346299441
"ADAMTSL4",-0.398152421543301,6.18283903990881,-6.42529242053206,8.93654102824545e-10,2.92418629881893e-09,11.4183097754843
"SOCS3",-0.750917455335396,7.50295796066063,-6.4284433803806,8.99502555399807e-10,2.94225853956934e-09,11.4137234516277
"PPP1R18",-0.333928372484432,6.37756838475306,-6.42232377842882,9.08300985710308e-10,2.96996354857392e-09,11.4024087960999
"INSL3",-0.336478012635726,5.62046639846086,-6.42210029335498,9.09413126369488e-10,2.97252497306816e-09,11.4012119377463
"MIR142",-0.547055687881139,3.69003639183533,-6.42231844501443,9.13648883910705e-10,2.98444483056731e-09,11.3971081374828
"TSPAN7",-0.389664697452595,9.48371331951996,-6.421237333932,9.13720085279317e-10,2.98444483056731e-09,11.3965906803114
"PPP2R5A",-0.309206275864639,7.96212979469309,-6.41572057156029,9.41731107077526e-10,3.07482518565833e-09,11.3670574854317
"PHKA1",0.315748412499616,5.57049162936565,6.41501533218958,9.45372172017477e-10,3.08559920837907e-09,11.3632833062558
"TPCN1",-0.303300555355394,7.29409338092645,-6.41230181281944,9.59511143690133e-10,3.13061719599513e-09,11.3487641358886
"LOC401589",-0.271527015398472,4.27633857000492,-6.40899569697466,9.77018785387103e-10,3.18658976864531e-09,11.3310797038461
"ZMYND12",0.604779052188131,5.08330581867559,6.4106671434573,9.801173451531e-10,3.19554306438124e-09,11.3289156397502
"ACOT1",-0.345819960742422,6.02946400265594,-6.40781259855733,9.83359840446984e-10,3.20495901855846e-09,11.324752780727
"STARD10",-0.332290917779787,6.14981415833513,-6.40733944146121,9.85907121432924e-10,3.21210316572075e-09,11.3222226694264
"IFT70A",0.40375494491164,5.67936351568133,6.40545578479623,9.96112357631738e-10,3.24418293420337e-09,11.3121514337912
"TIMM8A",-0.348429584873242,4.7978598057906,-6.40207987398148,1.01466252750115e-09,3.30340796223908e-09,11.2941065928765
"SSX2IP",0.3248455387481,5.58309362553488,6.40060318626905,1.0228829954016e-09,3.32897234032607e-09,11.2862154307945
"TBX5",-0.50565299045014,7.17620198842913,-6.40010574444692,1.02739447030634e-09,3.3424517474054e-09,11.2820395203533
"CCDC86",-0.315602121220251,5.42384096719208,-6.39876838590895,1.03318818503628e-09,3.36009150392556e-09,11.2764122694505
"SLC46A3",0.262623594955119,6.29033342408602,6.39634830478211,1.04693668633178e-09,3.40357949698873e-09,11.2634848785967
"TEX19",-0.324940565766497,4.07050676290359,-6.39594872105397,1.04922394171491e-09,3.40978923689595e-09,11.261350729041
"GAB3",-0.295569742968668,6.77902816020295,-6.39308451989154,1.06576318093619e-09,3.46229425757962e-09,11.2460558315182
"CD1A",0.477724078738327,4.86460679588763,6.39176864216325,1.07344725369851e-09,3.4860045332932e-09,11.2390305493846
"FGF13",0.281750741695426,5.18267187157598,6.39076603559484,1.07933847391703e-09,3.50387760958128e-09,11.2336784254547
"NOS1",-0.341097641836487,4.9151395315634,-6.39001181243647,1.0837911326771e-09,3.51706950126836e-09,11.2296525939344
"WFIKKN1",-0.317924072700806,5.27239556619577,-6.3889981350154,1.08980394037764e-09,3.5353130337116e-09,11.2242423685114
"GNAI1",0.400496811554357,6.9399264694758,6.38846784121029,1.09296251159126e-09,3.54428768554397e-09,11.2214122991884
"SLC25A15",-0.310834114825574,5.12424631124094,-6.3873025833406,1.09993471294281e-09,3.56561840792969e-09,11.2151941083788
"SGCG",-0.459850991327475,4.72445701296486,-6.38698761521217,1.10182677912241e-09,3.57047165234613e-09,11.2135134673
"KIT",0.58128375635296,7.93556197500913,6.38873516878245,1.10234134364047e-09,3.57085922173183e-09,11.2138195825616
